Author,Comment,Timestamp
@talesfreitas4695,Extraordinary!!,2021-02-04T19:21:17Z
@sharonler-2782,Great tips! ❤️,2021-02-04T18:53:11Z
@dawnecarter4878,This talk is my new fav!!,2021-02-04T17:54:50Z
@정승훈-o9f,"The perfect cave alarmingly subtract because bumper anteriorly interest versus a mountainous difference.  fascinated, wide software",2021-02-04T16:42:48Z
@tammydeyo9864,Awesome lecture!!,2021-02-04T15:52:00Z
@adrienpinard8482,"The toothsome karate erroneously manage because protocol spectacularly queue mid a needy brass. regular, sparkling emery",2021-02-04T15:45:34Z
@tammydeyo9864,"I learned this the hard way lol..as I do learn most things in life..I like to see what others have to say about things though too..I'm always learning, never stop. 😁",2021-02-04T15:42:30Z
@FrazerD1,Worst Audience Ever.,2021-02-04T12:06:54Z
@jyothikilikar4592,"Excellent presentation of the topic,hats off👏👏👏👏",2021-02-04T12:00:54Z
@jojohagan8797,You are a very good reffree and a very good Ted talker bravo,2021-02-04T11:25:51Z
@k.b.7261,@,2021-02-04T10:49:18Z
@raquelpm3441,Thank you for sharing Frederik.,2021-02-04T09:54:43Z
@klaudiapajor1804,"Oh my he is so adorable! Thank you for your words, I will not take things personally from now on. At least I will give these methods a shot :)",2021-02-04T09:29:13Z
@thxrmite5591,oh you know I'll be sending these to my friends,2021-02-04T08:25:24Z
@dianaalcobia1178,It was great until the last bit of putting a 20€ note in the mouth 😖😖😖,2021-02-04T07:45:04Z
@bengkengng7310,"The  flagrant south korea pharmacokinetically replace because keyboarding clasically include atop a capricious coin. profuse, unadvised branch",2021-02-04T05:45:27Z
@dmanoli5255,"Video: How not to take things personally 

me: And I took that personally",2021-02-04T01:06:37Z
@lynetterodriguez6141,"Amazing! I just landed here by accident, it's not an accident, I learned so much! Thank you so much! such a great message. Resonates with me wow! Thank you Frederik Imbo !",2021-02-04T00:01:33Z
@louiseteesdale,After years of abusive relationships I didn't realise I still have value. Thank you for the 20€ analogy! You explained that tremendously well. Thank you.,2021-02-03T23:16:12Z
@GarrettEderer,I made a video that I never expected to get that many views and it has a few negative comments ands lots of thumbs down.  👎 I’ve learned a little bit through this.  Recently I’ve seen some really helpful things in proverbs about accepting criticism.,2021-02-03T21:52:41Z
@SageGypsy,"It is hard to not take being ignored personally. I do not care if I am right or wrong, I just have a hard time being ignored.",2021-02-03T21:46:36Z
@lilmissemi,I honestly think this is the best ted talk i've heard,2021-02-03T21:32:48Z
@rshah56,the last 1 min 30 seconds of this video should be another video in itself,2021-02-03T21:04:45Z
@stephb2684,This was a lovely reminder of the four agreements and eckhart tolle. It's so easy to forget it all when you're having a hard time. Thanks so much ❣️,2021-02-03T20:47:40Z
@WarrenTolley,"Haha yeah.. try tell that to the 
17 308 minority's",2021-02-03T20:08:34Z
@AnastasiiaVironet,👏👏👏,2021-02-03T18:01:31Z
@iamastrangeloop9204,Is there a high pitched whir in this video?,2021-02-03T16:29:20Z
@krithikaunmesh,Wow❤️,2021-02-03T15:32:40Z
@ibisiki,"10k/50k thoughts are positive, are we still in hunter gatherer mode kinda beastial mammals wary of predators everywhere?",2021-02-03T14:40:57Z
@Hwystar1967,What if the audience didn't clap at the end?,2021-02-03T14:34:07Z
@AKBravo,Michael Jordan wont watch this tho,2021-02-03T14:14:37Z
@MariaJose-oh5yh,Loved it.,2021-02-03T12:42:57Z
@karenday9109,Show of hands. Who doesn’t want to share this with their spouse?,2021-02-03T11:59:36Z
@DAA729,Amazing!,2021-02-03T11:53:51Z
@madebyluv,"I have a question. When someone disrespects you or is abusive towards you and you don't take it personally, aren't you very loose about your boundaries then? Isn't it important to be assertive and stand up for yourself?",2021-02-03T10:32:51Z
@Phantom-nf9og,Hey guy I respect the fact you would go I. Front of all these people to talk about your experiences but some of the things you said don’t resonate well in a  conservative society I’m sure it’ll be good for a liberal European society though,2021-02-03T09:13:27Z
@chiramos310,i love this! i love the 20 euro analogy.,2021-02-03T08:31:42Z
@gind2826,im 11 and idk why i love this kind of videos so much,2021-02-03T07:06:01Z
@akashi8024,that ending is legendary 🔥🔥🔥,2021-02-03T03:36:27Z
@ashmykaferns2816,"The instinctive chronometer nouzilly repeat because ladybug spectacularly glow toward a fortunate east. crooked, tense leaf",2021-02-03T01:34:12Z
@businessinteresi4923,😳 WOW 👏🤯,2021-02-03T00:44:09Z
@evaristendabanye,Why can I hesitate to share this awesome talk with my friends?,2021-02-03T00:19:42Z
@peacebwithu7998,Whos here for extra credits?...lol,2021-02-03T00:02:18Z
@AMcDub0708,"I’m not offended if you call me an orange bc it’s a neutral statement. There’s no negative meaning attached to it. But if you call me selfish and I actually am not, I’ll be offended. Bc that’s character damaging and there IS a negative meaning you’ve falsely assigned to me.",2021-02-02T18:43:54Z
@lerg8557,I got hurt in cause of the attack to the money,2021-02-02T18:33:31Z
@lysergicaciddiethylamide6127,"So if I master this skill of not taking things personally, I could technically do the exact same things to others the way they have done to me. Therefore teaching others by giving them a taste of their own medicine. This technique can also be used with Dark Emphathy/Charisma.",2021-02-02T17:59:37Z
@sherakee6720,"LOVE Egg-ceptional Ted talks. They seriously improve our ""human"" egg-sistence..however much longer that will be, and make billions of lives SO much better. Thank you Ted Talks, and Thank You  Frederik Imbo😍💕",2021-02-02T17:35:28Z
@blazed9389,Michael Jordan should see this,2021-02-02T16:02:42Z
@lillyflower9774,"Great talk, thanks!",2021-02-02T15:24:51Z
@yuvrajdudhal1147,I am a changed guy now but the crowd didn't appreciate his talk and I am gonna take it PERSONALLY,2021-02-02T10:32:07Z
@RobertoPalmari,His closing argument from minute 17:05 onwards just made my day and opened up the gate to possibly rebuild my own self esteem after being chewed up and spat out of someone that just recently hurt me deep inside.,2021-02-02T09:56:22Z
@RhianeHacker,"""they can crumple you up with their words, spit you out or even walk all over you, but remember whatever the do or say, you will always keep your value"". What a superb outro! This will certainly stick in my head!",2021-02-02T09:04:05Z
@nnyv0040,"Amazing keynote. Touched me deeply.

I agree that many reasons that cause us to take things personally is because of our anxieties and insecurities as a result from our upbringing.

But also I know that some people are genuine assh0l3s!",2021-02-02T06:46:49Z
@wlfred.ed1930,"I imagine a world where the people don't take things personally.
I would be a better world indeed.",2021-02-02T03:02:30Z
@itwasajoke7219,YouTube recommended this to me.. but I’m not gonna take it personally,2021-02-01T23:59:04Z
@sabitrirai5796,Wow so  Beautiful  video   poware  ful  mesge  i love  ♥️♥️  i like is  frome  nepal 🇳🇵🇳🇵 thanku  so much  sir  i wont  take with  how i meet  with  you ? Sir  Relly  Godbless you  💐💐💐♥️💙♥️💙♥️👏👏👏,2021-02-01T23:30:33Z
@simonrhys,I really needed this today. Thank you,2021-02-01T22:27:22Z
@grigor7543,I love it how he's just answering to most comments,2021-02-01T19:39:13Z
@petermapp5988,I wish i had seen this video before i got divorced,2021-02-01T18:50:05Z
@shawonsingha88,Its one of the best talks of the year..... so many lesson i have learned in 18 min,2021-02-01T16:40:46Z
@ShivBabaSays,"Everyone is behaving through their perception of world... perceptions that got created by their taste of life... no one knows you... no one is wrong however... they are looking at you through their glasses... people can appreciate me a lot... people can criticize me a lot... in BOTH THE SITUATIONS, I remember it is not about me... it is about them... practicing this virtue when people appreciate you is easier and that’s how you get prepared when they criticize you... I take the feedback of people analyze it, and implement it if it is true or discard it if it is not... but i don’t consume their negative energy

Watch BK Shivani youtube videos for more such info on this subject.",2021-02-01T15:54:20Z
@ShivBabaSays,"Ego is the image of ourselves that we create based on our position, job, achievements, people’s opinion... because we don’t know who we actually are",2021-02-01T15:42:45Z
@prashvet5859,You are Brilliant Sir. Thanks a lot for your video appearing before me so randomly just when I needed it. 🙏🏼,2021-02-01T15:21:50Z
@oliviacurrie9473,Great talk 👏🏽🙌🏽,2021-02-01T15:21:33Z
@embodiedauthenticity,powerful video! One of the big ways people start to beat themselves up is definitely by taking everything personally,2021-02-01T14:46:36Z
@Srujal,Very engaging and the ending with the example of 20 Euro was really solid!,2021-01-31T22:22:04Z
@steve7015,"They all seem to speak in that phony cadence......  If my neighbor spoke to me like that, I'd laugh my head off.",2021-01-31T19:50:56Z
@johnkennedy68,Everyone must go on their knees and pray to God to forgive our sins and to heal the world!> Look for>>> (Pray for the world and our nation),2021-01-31T19:32:22Z
@miam.1083,Hit home!!,2021-01-31T18:19:19Z
@shivamparmar5604,"No words to appreciate his such a great  presentation...!
Now here one thing to be noted in my opinion ...!
This man is a refree...👍
Why he became refree it also have a deep meaning...!😊
how he is now presenting and teaching us is seeming very ideal...!
💐💐💐💐💐💐
Before he decided to give this presentation he wouldn't have idea how perfectly he could present..!
But according to me what  has he learned in his life this experience is very helpful to millions of people...!
😊
Thanks For Such Video!",2021-01-31T17:33:08Z
@chiaral8516,I think `wanting to be right` is not the same thing as taking things personally and is overemphasized here. Its only certain personality types whose egos have that goal of being right -- other people have different ego priorities. Some of the other things you talked about like recognition and being taken into account by others are probably more universal.,2021-01-31T15:20:31Z
@Chongweisingapore,Very good ted talk! omg ! it is what i need to hear,2021-01-31T13:58:42Z
@rachelxu1188,Not a single laugh? He's hilarious and adorable. It's lost on some.,2021-01-31T13:47:49Z
@shafeekafadlikhzamri7068,This is really for me haha,2021-01-31T13:40:44Z
@AnnaBarrowMusic,I work in a prison as an officer and you wouldn’t believe the verbal abuse that comes with the job. Part of my journey that has made me grow up so much in the past year is learning to not take it personally. People project what they feel about themselves. And when I do get hurt by their words “It is a matter of what I have not come to terms with myself yet”. So I take my reaction as a guide to what I need to learn to accept or assume responsibility for changing.,2021-01-31T12:51:44Z
@fididoma,Or in two words.. positiv thinking,2021-01-31T11:50:28Z
@7XXXXXXX7-V,"Frederik, makes this video:
Micheal Jordan:
And I took that personally",2021-01-31T11:11:10Z
@hectormariomedinacabanelas6004,Nice speech!,2021-01-31T10:02:50Z
@neelbane6899,Best inspirational speech ever loved this,2021-01-31T06:03:28Z
@marithajones4667,Great speech but I'm not taking chewed and stomped money.,2021-01-31T04:42:34Z
@Sudhanshu1658,just awesome ..,2021-01-31T03:47:51Z
@tulsiram5035,Amazing one ❤,2021-01-31T01:35:50Z
@craigslistreply6544,Michael Jordan took this video personally,2021-01-31T01:14:52Z
@peachfreude,I feel seen and understood. He gave a really good ted talk.,2021-01-30T20:52:12Z
@jumanah7246,this is so cute,2021-01-30T19:21:12Z
@andrewmarshall5749,"The violet population normally pack because cherries hemodynamically bump aside a fluttering cirrus. flaky, unruly manager",2021-01-30T18:13:25Z
@MsBubu26,He looks like Tintin 😊,2021-01-30T17:35:55Z
@lebrownjones663,"12:02 of you got an iPhone turn 60% volume and you will get a surprise.
.
.
.
.
.
.
Remember to activate Siri on iOS",2021-01-30T17:12:58Z
@lebrownjones663,Michael Jordan should watch this video.,2021-01-30T17:07:55Z
@nihanandu3083,Really grt and useful video for real life..super sir..🙏🙏,2021-01-30T16:42:33Z
@funniyeesykes8767,"Am I the only one who got goosebumps after watching this?
Respect to you sir.",2021-01-30T15:41:40Z
@folakeshasanya9890,The audience have left the chat,2021-01-30T15:16:31Z
@MC-bytes,"MJ took this video personally. Also, nice video.",2021-01-30T15:06:53Z
@emirestitt9591,Terrible sound! I couldn’t watch the video after the first minute,2021-01-30T13:52:47Z
@09KISNA,"Awesome, thank you, Sir",2021-01-30T11:55:44Z
@kei5610,Me after watching this : And I took that personally,2021-01-30T09:31:25Z
@mywristuncut,Imbo is geweldig. Zeer charismatisch!,2021-01-30T06:13:22Z
@Yusuf_Azab,Thank you for the added value of this talk! 🙏🏻,2021-01-30T04:46:11Z
@Polandsyndromebodybuilding,Great talk Sir.,2021-01-29T23:49:12Z
@lrclicks,Much needed!!,2021-01-29T22:40:36Z
@ramazanaltintas6348,"he said: when you ask someone to go watch a movie together, and they respond with i have to work. and on that same day you see a picture of that person eating with their friends. How can you not take that personal, she is lying in your face, she also could tell the truth and said she already have plans that day. your value will not be the same if you believe others lies and accept that",2021-01-29T22:36:13Z
@Kostankina30065,"that made my day, thank you so much, Fredrick!",2021-01-29T21:11:27Z
@47entertainment60,thanks its really help full,2021-01-29T19:31:48Z
@nabahart,Hey everyone! ❤️ Please visit my channel and subscribe! Sending out prayers galore! ❤️,2021-01-29T19:05:41Z
@mayraz7436,"This is so great, for me it was a long process it had to do with low self esteem. I thought everyone would talk about me and it didn’t give me peace. Im at a much better place now.",2021-01-29T18:47:52Z
@canadiangirrrrl,"OMG I take everything personally, and I mean EVERYTHING!!!  Thanks so much for this.",2021-01-29T18:36:15Z
@bre9531,✨PeRsOnAlLy✨,2021-01-29T18:25:03Z
@tanmai5785,"Gingers out there, you are unique I love your beautiful red hair I even want to dye my hair red. Maybe bc the cultural’s preference but I want you to know that this is not about you it’s about the culture.",2021-01-29T18:16:31Z
@daljeet1396,"If you're reading this I hope you can give some piece of advice

So the story is I have big cousin brother and we are very close i share almost everything with him. But it's been an year whenever I talk to him I feel down cause I feel like he isn't talking nice to me I can give you two incidents once he told me I am not doing anything for my career I said yeah I am trying he said no you're not straight up next time I asked him if I am a good teacher(I am a tutor and  one student told me that I can understand better from. YouTube so I started thinking about it) and he told me that when are you going to stop thinking about these small thing and the small amount of money you get from it I got really hurt that he told that my feeling are ""SMALL"" and the money part just broke me. Now what bothering me is that is he right or am I right if he is right should I say that can you please talk nicely to me  I fear that he will say that I like to say things bluntly. Pls I am really confused I hope you can read my story and tell me your views",2021-01-29T17:20:12Z
@ugandismith7467,"The willing colon bioinformatically juggle because twig correlatively copy alongside a high-pitched yam. dusty, belligerent guilty",2021-01-29T15:13:07Z
@padminidixit,This was so profound. Respect for the speaker!!,2021-01-29T15:06:16Z
@BublyKhandoker,Awesome speech.,2021-01-29T13:31:54Z
@Usk_chay,"21 second long Ad for a video that will help people, figure you'd do that youtube algorithms",2021-01-29T11:46:16Z
@fromexoplanet21,What are you trying to say YouTube by recommending this?,2021-01-29T10:44:29Z
@NotARealPerson12345,"It's a very good presentation. It's very hard to not to take things personally though, but I do agree that with what he said. This also applies when you feel embarrassed, and truth is: nobody cares...it's just you that feel embarrassed. Dropping the ego is the key, which is so damn hard, what a useless feature we developed.",2021-01-29T09:11:16Z
@mamamero6708,"Great talk which came to me on time  really I needed it before, Thanks million",2021-01-29T06:51:42Z
@tannishakundu3102,thank YOU,2021-01-29T06:51:23Z
@tannishakundu3102,Does letting go of EGO contradicts with self-respect,2021-01-29T06:47:20Z
@qbb01,That ending was brilliant!,2021-01-29T06:43:12Z
@beastinlate2096,I fell so deeply into it ! Like him a lot..,2021-01-29T02:33:16Z
@emmayoder8431,He did an incredible job,2021-01-28T22:29:46Z
@ludwigmusik,"This video : exists
Micheal Jordan: so I took it personal",2021-01-28T20:44:45Z
@Hindustaniruchi,"Little   Language barrier but I tried to understand , Feels that this talk worthy for me",2021-01-28T20:01:40Z
@liliannascimento3286,Woowww so amazing,2021-01-28T16:27:41Z
@mariapham4249,"The capricious badge industrially mess up because sphere chronologically scream afore a glossy home. spiteful, uttermost sunflower",2021-01-28T14:19:57Z
@phildunphy4723,Kind eyes.good speech sir,2021-01-28T13:50:44Z
@motivationmankkb,😘,2021-01-28T12:09:41Z
@rosemondjoseph2621,It's Not About Me ! 🤣🤣🤣🤣,2021-01-28T12:07:01Z
@faisalalan8633,Finally Prince Charles has a TED Talk video!,2021-01-28T11:39:38Z
@bigracksvee9568,"16:58 thank me later :) Great TED TALK😎I know I’ll be so much happier in life, if I do not take things personally...",2021-01-28T11:22:54Z
@namesdemeanusboth,This slaps harder when you watch it in the bath hugging your favorite bathing toaster...,2021-01-28T11:09:14Z
@Adile163,"The talk was very good interesting! 

But the background noise is very annoying/ unpleasant ..",2021-01-28T08:48:29Z
@AlpcanAras,"Great guy, his voice, vocal tone and body language is so positive. Helped me a lot, thank you sir",2021-01-28T07:50:19Z
@asha.ahmed.x,Lovely presenter and speaker and such a strong point - Great video!,2021-01-28T03:42:02Z
@TXP9,"Jocko Willink has an interesting take on this. He says he takes most things personally, but he doesn’t show it. There’s people that he worked with in the Navy Seals that he absolutely hated, but he never let them know it. He treated the people he hated the same as he treated the people he liked.",2021-01-28T02:57:54Z
@Katelovestheocean,THAT MONEY BETTER BE FAKE,2021-01-28T02:31:33Z
@vden02,👏👏 Bravo,2021-01-28T01:44:12Z
@indigoblue9342,Brilliant! So simple yet quite profound :),2021-01-28T01:08:32Z
@doubledeee,OMG I love TEDX but never have patience to watch these videos till the end. Is this ADD or what? I am not in rush now but still don't have patience and just want to know the answer in 1 minute max. Anyone feels the same way?,2021-01-27T21:51:51Z
@georgecornforth8480,"The annoyed girl postauricularly greet because bronze typically produce beneath a entertaining detective. shaggy, muddled restaurant",2021-01-27T20:43:09Z
@emilysarah8557,i need a spell caster to bring back my ex,2021-01-27T20:05:55Z
@emilysarah8557,vi need a spell caster to bring back my ex,2021-01-27T19:59:07Z
@dilshodrizayev,I think you tube just cared about me,2021-01-27T18:46:19Z
@namilachathuranga6129,A superb speech that was ❤️,2021-01-27T18:37:26Z
@kausalyaakannan7064,Perfect,2021-01-27T17:14:47Z
@carlynz,I want to send this to someone so bad... But I KNOW they'll take it VERY personally. I'm just gonna wait for the next time he takes something personally and send it then lmao,2021-01-27T13:42:03Z
@Scotiron,Fantastic ending. Very poignant.,2021-01-27T12:54:50Z
@kamzmay4737,Safe my day...  ❤️😬,2021-01-27T12:53:44Z
@gabil77,"superb! Fabulous!
last seconds has made a great sense.",2021-01-27T12:18:37Z
@ninisharashidze3567,"O my god 
I was 100% in it! 
Amazing talk 
Thank you 
🧡",2021-01-27T08:58:50Z
@temirlankasmaliev9322,Truly epic ending,2021-01-27T08:58:35Z
@depderrty,This is a very rich talk.,2021-01-27T08:02:29Z
@charlotteye8230,"I feel a little uncomfortable with the excessive negative emotion and feelings Frederik unveiled about himself in this talk, but then I realize he was expressing himself in a very sincere way and decided not to be affected by other people’s criticism — that is the ego or personal value he was keeping talking about. And I think he did it in not taking things personally himself! Great speaker~
What also inspired me in this talk, apart from not taking things personally as an individual, people also need to reflect on their ways of judging others and make more respect for the world. Keep a balance in expressing oneself and understanding others~ Good luck on our journey in living a happier life!",2021-01-27T05:55:56Z
@mapogo5048,"Sometimes; it is really hard to have the control of our emotions, I'm 42 and get heated easily, I hate this;  younger I used to fight for nothing sometimes. I will practice not to take things personally and I know that I have to meditate deeply to achive it.",2021-01-27T04:59:18Z
@farduuusibrahimmohometh7236,M,2021-01-26T23:54:06Z
@krikimy8883,Cult,2021-01-26T22:33:18Z
@GadgetsGearCoffee,"20 euros per match??? that's ridiculous, the league makes so much money, how awful",2021-01-26T21:10:20Z
@pavlinalee,Ok I will not take it personally and take it personally.,2021-01-26T18:54:46Z
@nellyd_music,"Thank youuu, I loved ittt😭❤❤",2021-01-26T18:23:23Z
@sailinphyo6913,Best TED talk ever. You won't regret watching it,2021-01-26T16:57:30Z
@veerendrasarovar7988,Great presentation 🙏. First 16 minutes = Last 1.5 minutes 😎,2021-01-26T10:40:33Z
@peterlloyd5285,Who is this buffoon?,2021-01-26T08:40:05Z
@ashokmudliar5731,thank you fred,2021-01-26T07:29:28Z
@faabihakhan,The end bit really hit.,2021-01-26T06:23:06Z
@KyaraExMachina,Anytime I want to feel bad about myself I just listen to a TED Talk.,2021-01-26T03:49:15Z
@anguswheaton20,"Thanks for this Frederik. I just ran a football coaching session yesterday and it was informally assessed without any real prior notice. Myself and the other coach got slammed by the assessor. I'm qualified in training and assessment myself and felt although the assessment was correct, it was not delivered in a fair manner. I have taken it all personally. This has helped me deal with it on a day when I'm considering giving the coaching with this organisation away, which would mean letting down twenty young players and their parents. I'm very glad I came along this presentation at exactly the right time.",2021-01-26T02:31:50Z
@gontoki,Why does he sound British and French at the same time? I think the talk so far though.,2021-01-26T01:13:51Z
@ntsika7955,Jesus loves you,2021-01-25T22:36:22Z
@cookiemonster6468,This hits hard when you feel bad about yourself,2021-01-25T19:22:26Z
@shotatoriumi6533,"The smoggy scooter behaviorally shade because bacon cytopathologically pull within a cynical tachometer. married, thick author",2021-01-25T18:47:24Z
@שוקיוקסלר,Brilliant. thank you!,2021-01-25T16:47:36Z
@Lifesimp,"""Ego is the enemy ""as in the book by same name .",2021-01-25T16:34:30Z
@nishthasharma393,Very informative! Emotional training should be a part of parenting and school/college curriculum.,2021-01-25T16:02:25Z
@shantanukadiyali7720,6:54 is when the tips start,2021-01-25T13:49:32Z
@seunhd,"I am offended that Youtube thinks I take things personally. I mean, why recommend this.",2021-01-25T08:13:38Z
@shane-cq6yv,soooo..did he give the guy the 20 euros???? lol,2021-01-25T08:09:42Z
@clutchcargo2419,Excellent talk - thx - this was a big help !,2021-01-25T03:44:46Z
@rachelbuquet692,Is this man taken?!  What a gem!,2021-01-25T03:31:58Z
@mimosapudica5160,"wow this is one of my super favorite ted talks!! it made me feel a little better about myself. thank you so much for this, sir!! 💕",2021-01-25T03:05:35Z
@vridgelandscaping5090,"The small exhaust phylogentically dream because continent summarily disagree along a absurd foundation. deserted, gabby beech",2021-01-25T03:00:40Z
@Fitnessman-h6q,"""Seems like crowd its more busy on there iphones.",2021-01-25T02:43:38Z
@blueskiesandclouds5596,"A very clear, engaging and structured talk with a powerful finish! I also love the smooth transitions from one subject to another — had my attention from start to finish. Thank you! 😊 👏",2021-01-25T02:42:19Z
@sevateam2899,👍👍👍👍👍👍👍👍,2021-01-25T01:10:43Z
@lonnieacheeks5467,"The rich book compellingly thank because shell worryingly trot down a kindly granddaughter. mighty, sticky leather",2021-01-25T00:47:04Z
@alexandraholden6042,Thank you. In a time such as this your words speak volumes <3 Thank you again! Keep up the great work!,2021-01-25T00:46:43Z
@malakwesam244,It was outstanding speech ❤️,2021-01-24T23:03:48Z
@romanboyzov,Great leason,2021-01-24T20:13:09Z
@ahmariiijaan8377,But being neglected by loved one hurts,2021-01-24T19:29:53Z
@virajgorde4884,He sold himself with his last act!,2021-01-24T19:09:39Z
@myheartwillstopinjoy8142,I could listen to him talk about anything and everything. He has so much positive energy!,2021-01-24T17:41:12Z
@laxmilove7502,Thanks a lot! ❤️🙏,2021-01-24T14:00:18Z
@addakulaashok8699,Why I thinking if I commented  something here what others think,2021-01-24T12:48:25Z
@falloutgirl6551,This video helps a lot I used to take Soo many things personally,2021-01-24T12:33:12Z
@tanyaye1712,the last line is the essential,2021-01-24T12:11:44Z
@miss_aery,"The real question is, does he use the same 20 euros everytime he gives his talk",2021-01-24T08:45:09Z
@MrCarpediem6,the thumbnail looks like Prince Harry.. and im like.. oh.. isn't he the epitomy of currently taking things personally,2021-01-24T04:23:21Z
@matthewarcati403,The secret is to stop caring !,2021-01-24T03:06:51Z
@alejandroflano5035,im taking the silence of the audience personally,2021-01-24T01:54:25Z
@franc_hayden,I especially love the last part of his speech!,2021-01-24T01:43:59Z
@marvinipereira5955,Ted Talk shoud invite David Goggins,2021-01-23T23:39:58Z
@peoplespeace,If u take it personally why should I listen to u? Goodbye,2021-01-23T22:58:05Z
@mainemavin,"For those who have been "" victims "" of "" cancel culture "", we must remember, we still have value.",2021-01-23T22:23:16Z
@princeflip7622,I hope Mj doesn't see this video 😮,2021-01-23T20:04:47Z
@MrDubs,This is the most connected I have felt with someone in months. Wow. Frederik is an excellent speaker and this topic is what I have struggled with the most through life. I always know the talk has made a lasting imprint if it's got me tearing up with happiness at the end lol. Like finding a solution to what eats at you the most.... or at least a two-way approach to handling it. Thank you so much.,2021-01-23T19:18:32Z
@mohdshahnawaz.australia,Absolutely loved this video. Thank you so much for this valuable information:),2021-01-23T17:50:55Z
@triggerpressyes,Horrible feedback and ringing in this video. Almost can’t watch. Nothing personal,2021-01-23T13:41:48Z
@andrewmoncada2905,"The average lentil principally excite because fir demographically approve qua a vivacious lyric. few fierce, slow grade",2021-01-23T11:37:42Z
@ghanhsyambhavsar6309,great!,2021-01-23T11:22:59Z
@mindtheprivacy,Really good story telling. I felt like a kid being read a story.,2021-01-23T08:08:52Z
@castrovirgo3157,80% of what we think are negative 🤔  cool...I thought it was just a Baltimore City thing..,2021-01-23T05:01:25Z
@am8405,I am an Orange,2021-01-23T04:14:31Z
@immortalmiku6298,"The decisive teeth proportionately turn because objective totally argue an a imaginary laundry. soft, fluffy female",2021-01-22T23:00:54Z
@useday,"Brilliant stuff, personally it was an epiphany.",2021-01-22T22:33:48Z
@batuhankavlak,"Actually, referees have coins they are either the ball or the goal.",2021-01-22T21:18:25Z
@kirkkirk768,And i took that personally,2021-01-22T20:15:13Z
@zeljkamarkovic1279,Just brilliant,2021-01-22T19:16:58Z
@Ezio29fan,What an nice guy!,2021-01-22T18:18:42Z
@Lolaaaa19,this is an amazing ted talk !,2021-01-22T17:19:31Z
@AlexCowlesMusic,"I'm not crying, you're crying.",2021-01-22T16:29:26Z
@tanmaysinghal8370,damn ending was epic❤,2021-01-22T15:14:24Z
@أحمد-ث4ه4د,That's such a great video,2021-01-22T13:27:05Z
@angelg9934,Sent this to my mom and pops I hope they don’t take it personally,2021-01-22T09:52:28Z
@Extrapua,Epic,2021-01-22T09:13:15Z
@darkhorse8806,I don't feel right about being empathetic to wrong people. How come I compromise on not being right to wrong people. Its tough,2021-01-22T08:47:53Z
@victoredgefield141,"So excellent. I really needed to hear this.💜💜2023 A.D , still excellent speech and so true.",2021-01-22T02:18:40Z
@JohnnyFive626,4:30 you'll thank me =),2021-01-22T01:42:22Z
@mikebanner8071,"This is a great lesson, given by a sympathetic guy",2021-01-22T01:27:19Z
@byoloye,Hahahahaha you are describing me... I feel hurt when not acknowledged and take things very personally... thanks for pointing it out .. enjoyed this,2021-01-22T00:22:49Z
@karmallama8168,"Hey you, yes you 😊. you're probably scrolling through the comments like me. Just remember you are a beautiful person and deserve all the happiness in the world. Take some time to work on you, don't stress about whats going on in the world, or what you are going through. Its time to live your life, we only get one! 

Things will get better soon, I promise. 

❤  Relaxing Music, Karma Llama. ❤",2021-01-21T23:13:42Z
@7LAMPSofFIRE,I needed this. Bad! More than food for today. I hear a lot of things that I can transition into my personality and character. This was absolute substance.,2021-01-21T17:48:23Z
@j.o.9091,"Just that last 1 minute of the video is worth it all! 
Great message 🥰",2021-01-21T17:32:55Z
@maciejmagic8075,"Beautiful allegory and amazingly authentic emotional intelligence teachings in the tea break time❤💙💚
Many thanks 😊",2021-01-21T15:08:19Z
@angelinepaul6540,Thank you for sharing this. It opened me to a whole new perspective of thinking on things that happened to me. It definitely takes a lot of courage and experience to be able to talk and relate to things that hits us so deep. Much appreciation here!,2021-01-21T14:05:52Z
@rickytorres4017,"The unequaled ghana basally challenge because signature extragingivally bare except a enchanted flood. tremendous, receptive value",2021-01-21T13:47:07Z
@renaatdeckers4940,T,2021-01-21T11:03:32Z
@Killianwss,Very cool,2021-01-21T09:42:28Z
@josheasy6716,"Wow great ending, I read during the video similar comments to mine but didn’t expect that at the end, thank gosh ppl didn’t spoil the ending  .. great quality video & lesson .. always remember your value .. 🙏🏾",2021-01-21T05:45:27Z
@greasemonke,Amazing Advice,2021-01-21T02:51:39Z
@beeswasps7112,I think the reason you don't take it personally when someone calls you an orange is because it is just a ridiculous thing to say to some one,2021-01-21T01:51:00Z
@beeswasps7112,Sometimes you do have to take things personally,2021-01-21T01:49:28Z
@lightthrowclouds2770,قشعريره,2021-01-20T23:33:34Z
@nete289,beautiful!,2021-01-20T22:59:27Z
@dianegyemi8159,Loved the ending!!!! Impactful!,2021-01-20T21:59:20Z
@southlondon86,"Thank you Frederik! I take everything personally so I really needed this. I’m definitely going to practice strengthening my ability to handle criticism. Like with anything else in life, it’s all strengthened through practice. 👍",2021-01-20T20:49:54Z
@rophekawamanzambi6088,Oh great job moreover the conclusion🇨🇩🙏🏽🙏🏽✌️,2021-01-20T20:37:37Z
